benchmark_id,platform_type,benchmark,split,task
m2w_train,web,Mind2Web,train,"Find a multi-purpose painting tool available for pick up at zip 44240, if the brand Red Devil is available, add the cheapest one to the wishlist and view my complete wish list."
m2w_train,web,Mind2Web,train,"Look for the cheapest led smart home indoor strip lighting, add it to the cart, and schedule the delivery."
m2w_train,web,Mind2Web,train,Open the list of games I've played recently.
m2w_train,web,Mind2Web,train,Show most played games based on daily players.
m2w_train,web,Mind2Web,train,Open the list of reviews I wrote about my games.
m2w_train,web,Mind2Web,train,Purchase the classic bundle for the simulation game Cities Skylines.
m2w_train,web,Mind2Web,train,Show me the amtrak national route map
m2w_train,web,Mind2Web,train,Find trains from New York to Washington DC leaving on april 18 for 2 adults with disability
m2w_train,web,Mind2Web,train,"Trade in a Nemo Front Porch 2P Tent via mail with my membership info Joe Bloggs, phone number 123456789"
m2w_train,web,Mind2Web,train,Browse the women's hiking boots section and filter the results to show only those that are waterproof and have a rating of at least 4 stars and size 6.
m2w_train,web,Mind2Web,train,Find theaters for Creed III within 20 miles of zip code 90028.
m2w_train,web,Mind2Web,train,Show me the full menu for AMC dine-in locations.
m2w_train,web,Mind2Web,train,Show me the movies playing today at the theater closest to zip code 10001
m2w_train,web,Mind2Web,train,Order popcorn at AMC Grove City 14
m2w_train,web,Mind2Web,train,What is trending now on AMC on-demand?
m2w_train,web,Mind2Web,train,Find a theatre near 10001
m2w_train,web,Mind2Web,train,Show me the coming soon AMC Artisan Films
m2w_train,web,Mind2Web,train,"Find showtimes for John Wick 4 at a theater in Wichita, Kansas 67226"
m2w_train,web,Mind2Web,train,Show the balance sheet and cash flow statement for the fiscal year 2021 of Six Flags.
m2w_train,web,Mind2Web,train,Add decorative LED Candles to the cart.
m2w_train,web,Mind2Web,train,Find wall mirrors for under $20.
m2w_train,web,Mind2Web,train,What are Jerry Trainor's upcoming projects?
m2w_train,web,Mind2Web,train,Find newly arrived Batting Gloves for women
m2w_train,web,Mind2Web,train,Shop for UA outlet clothing and find a outdoor sports jacket in size ymd.
m2w_train,web,Mind2Web,train,"Browse for places to stay in Santa Fe, New Mexico for a weekend starting on Jun 16th for 3 guests and 2 rooms."
m2w_train,web,Mind2Web,train,check cheap flights from NYC to London on 23rd of April for students over 18 years.
m2w_train,web,Mind2Web,train,"Check the rating and user reviews for the game ""Deathloop""."
m2w_train,web,Mind2Web,train,"Search for rental cars in Seattle, WA and filter the results by the Best score."
m2w_train,web,Mind2Web,train,Find the quickest one-way flight from New York To Paris on June 4 for two adults with one carry-on and one check-in bag in business class.
m2w_train,web,Mind2Web,train,Show me FAQs related to eating and drinks
m2w_train,web,Mind2Web,train,Go to the page with information about luggage and what to bring.
m2w_train,web,Mind2Web,train,Show me all my offers for 2-5 day cruises
m2w_train,web,Mind2Web,train,Add to my favorites a cruise for 4 people going to Caribbean.
m2w_train,web,Mind2Web,train,Show me all the cruises that go from Miami Florida to The Bahamas
m2w_train,web,Mind2Web,train,Shop 2-5  day cruises to the Caribbean from Miami during August 2023.
m2w_train,web,Mind2Web,train,Find deals for Honolulu from New York with budget of $1300 for premium economy.
m2w_train,web,Mind2Web,train,Find the Display details of new lanched iPad pro 11-inch
m2w_train,web,Mind2Web,train,Find a store in Magnolia Texas.
m2w_train,web,Mind2Web,train,Look for a room at the Marriott Bonvoy resort in the Caribbean for a 10-day stay starting on May 5th.
m2w_train,web,Mind2Web,train,"Find two rooms in a cheapest  hotel in Niagra Falls for three adults and one three year old  kid from May 17 to May 20, view only available hotels within 100 to 200 dollar range  with taxes and fees, and choose the cheapest hotel that offers free breakfast and a pool."
m2w_train,web,Mind2Web,train,"Look for an English language book on roman empire history in the Kindle store released in the last 90 days, it should be displayed according to its latest publication date, and add the top result to the shopping list."
m2w_train,web,Mind2Web,train,Find the cheapest new  trash can with automated lid that is under $60 and available for Buy It Now.
m2w_train,web,Mind2Web,train,"search for Tree stands with at least 3 stars, and sort the results by price from low to high."
m2w_train,web,Mind2Web,train,Search and view the details of  32-inch medium-light fishing rod for ice fishing available in stock under 100 dollars with an average rating of 4 and above.
m2w_train,web,Mind2Web,train,Browse used BWM cars made in 2010 and compare the four cheapest listings
m2w_train,web,Mind2Web,train,"Find the cheapest new electric car with highest ev mile range per charge, see the details of the top result."
m2w_train,web,Mind2Web,train,Add 10 of the cheapest green shirt to my cart
m2w_train,web,Mind2Web,train,Browse black strollers within $100 to $250.
m2w_train,web,Mind2Web,train,Get route information for flights from Ohio and New York airports that have already arrived.
m2w_train,web,Mind2Web,train,Compare FlightAware subscriptions and signup for Enterprise plan.
m2w_train,web,Mind2Web,train,Search for flights available from Calgary (CYYC) to New York (ZNY).
m2w_train,web,Mind2Web,train,Find map for the KCCR airport
m2w_train,web,Mind2Web,train,Find the Chicago Bulls team schedule for the month of April.
m2w_train,web,Mind2Web,train,Find tickets for Pizza making class in New York next month.
m2w_train,web,Mind2Web,train,Find a coffee shop with wi-fi.
m2w_train,web,Mind2Web,train,"Search for McDonalds located in Greenvill, SC."
m2w_train,web,Mind2Web,train,Browse barbershops that have private lot parking.
m2w_train,web,Mind2Web,train,Browse a list of adventure games under 30 dollars.
m2w_train,web,Mind2Web,train,Open my trade offers.
m2w_train,web,Mind2Web,train,Compare all membership tier benefits.
m2w_train,web,Mind2Web,train,Find trip for 123456 last name Smith.
m2w_train,web,Mind2Web,train,Show me current deals for California.
m2w_train,web,Mind2Web,train,Find all watch options of Avatar: The Way of Water and where it's available.
m2w_train,web,Mind2Web,train,Find comedy tv shows on netflix sorted by audience score.
m2w_train,web,Mind2Web,train,"Locate the list of movies ""at home"", sorted by most recent."
m2w_train,web,Mind2Web,train,Find detailed uses of Anuall Pass for 2023 on the USGS Online
m2w_train,web,Mind2Web,train,Show status of my order with order number X123456789 and email buckeye.foobar@gmail.com
m2w_train,web,Mind2Web,train,check the most popular Spanish recipe book available in paperback that are in stock.
m2w_train,web,Mind2Web,train,Search for used BMW X5 Crossovers and compare the mileage of the first two cars.
m2w_train,web,Mind2Web,train,"Find a store in Los Angeles, California, and set Riverside as my store and add a card from that store to my favorites"
m2w_train,web,Mind2Web,train,Show me the service options for cars under warranty.
m2w_train,web,Mind2Web,train,"Search for an automatic grey sports car with the lowest price, gas fuel and free shipping manufactured between 2018 to 2022, compare the top two results and compare photos."
m2w_train,web,Mind2Web,train,Show route map and flight cost from Los Angeles to Miami on 12 April.
m2w_train,web,Mind2Web,train,Check the status of flights from Los Angeles area to Boston area tomorrow
m2w_train,web,Mind2Web,train,Find a parking spot near Dallas Love Field Airport.
m2w_train,web,Mind2Web,train,What are the  parking options in Florida to book to enter on may 6 at 5 pm and leave the same day at 6pm?
m2w_train,web,Mind2Web,train,Find parking in New York City by month on July 5th start date.
m2w_train,web,Mind2Web,train,Find Wheelchair accessible parking for April 09 event in Barclays Center that allows entry after 10am
m2w_train,web,Mind2Web,train,find the Under Armour Return Policy for Men's UA Football All Over Print Metal Logo Short Sleeve
m2w_train,web,Mind2Web,train,Find a car to book with miles to pick up on Caldwell (Ohio) on april 8 at 8 am and return on april 13 on noon at the same location
m2w_train,web,Mind2Web,train,check ticket listing on floor B row 17 seat listing to Beyoncé music concert on Mon Aug 14 at 7:00pm.
m2w_train,web,Mind2Web,train,View the upcoming schedule from Otis St@Summer St to City Point of the transit near South Station for today.
m2w_train,web,Mind2Web,train,Show me the planned service alerts for the subway red line
m2w_train,web,Mind2Web,train,Show me the upcoming departures for the oak grove station going southbound direction
m2w_train,web,Mind2Web,train,"Plan a trip from Braintree to Boston Airport on April 14, 12 pm, and see the fair calculator."
m2w_train,web,Mind2Web,train,Find an available wine at Kroger.
m2w_train,web,Mind2Web,train,Compare two wireless printers that are rated above 4 stars.
m2w_train,web,Mind2Web,train,List of publishers for board games
m2w_train,web,Mind2Web,train,View the complexity rating for Frosthaven.
m2w_train,web,Mind2Web,train,What are Gloomhaven's ratings?
m2w_train,web,Mind2Web,train,Show me the list of BGG shirts for sale
m2w_train,web,Mind2Web,train,"Look for a best rated  Thai restaurant in Westminster, California, that provides takeout, and whose staff is fully vaccinated and accepts Apple pay."
m2w_train,web,Mind2Web,train,Browse the highest rated spas that are $$ dollar signs and under.
m2w_train,web,Mind2Web,train,Find target branded sprinkles for easter baking
m2w_train,web,Mind2Web,train,Browse winter coats featured in the weekly ad and is at least 15% off.
m2w_train,web,Mind2Web,train,Find organic dog food and add it to the cart.
m2w_train,web,Mind2Web,train,Find flights from Washington airports to New York airports and only show those with scheduled status.
m2w_train,web,Mind2Web,train,Find a flights between SFO and EWR using the Boeing 787-9 aircraft
m2w_train,web,Mind2Web,train,Find Mens orange color Jacket and parkas with L  Size and add to cart
m2w_train,web,Mind2Web,train,"See in the Men's sale if any L-sized t-shirt in blue color is available or not, if available, add one to the cart choose pick in store for zip 10005."
m2w_train,web,Mind2Web,train,"Choose a lowest priced hybrid SUV car to pick up from Bangkok downtown on May 24 at 9:30 am and drop off on May 28, at 9 am."
m2w_train,web,Mind2Web,train,Check if cars are available for tomorrow at Elevated Escape in North Carolina.
m2w_train,web,Mind2Web,train,Find a SUV with automatic transmission in New York drop off at March 30.
m2w_train,web,Mind2Web,train,"Find a premium 4-door car with automatic transmission and unlimited mileage at Heathrow Airport for pickup, on date April 26, 2 pm, and drop off at the same Airport on April 30, 1 pm, book a range rover if available with full protection."
m2w_train,web,Mind2Web,train,Find value of 2016 Toyota Camry XLE Sedan 4D in black color with number plate AZXA46.
m2w_train,web,Mind2Web,train,Find cheapest 2018 Honda Civic for sale within 100 miles of 07055
m2w_train,web,Mind2Web,train,Find a low-priced refurbished Microsoft Xbox one console in white color and available in stock.
m2w_train,web,Mind2Web,train,Search for Romantic Audio fiction books with the lowest price.
m2w_train,web,Mind2Web,train,"Search for a non-fiction children's book for ages 9-11 on the topic of history in the Hindi language, and add the top book to the cart, if not available choose notify me option and also add the book to new wishlist must buy."
m2w_train,web,Mind2Web,train,"Find a wireless bra in size xxs or  s, add one brown and one purple color to the cart and view the total cart value."
m2w_train,web,Mind2Web,train,Find a person by phone number 123456789.
m2w_train,web,Mind2Web,train,Ask a question regarding Health Insurance Top Up plans beneficial or not?
m2w_train,web,Mind2Web,train,Show me japanese restaurants in Fresno with online delivery.
m2w_train,web,Mind2Web,train,Change your store to the one nearest to 07055
m2w_train,web,Mind2Web,train,Find the documents required to sell a car in New Jersey for which payments are being paid and it has single person on the title who can come to the store
m2w_train,web,Mind2Web,train,Find an foldable over-ear headphone under 35 USD in certified refurbished condition with lowest price + shipping.
m2w_train,web,Mind2Web,train,Browse new laptops from $400 to $500 that offers free shippping.
m2w_train,web,Mind2Web,train,Find the most recently posted job opening in customer service in Ireland with a remote working option.
m2w_train,web,Mind2Web,train,"Book the cheapest cab with GPS and unlimited e-toll, and pay now for an option for a military veteran with pick up from the nearest location to  Nevada City, California, on June 6, 11 am, and drop off at the exact location on June 10, 1 pm."
m2w_train,web,Mind2Web,train,Find a truck for 10001 zip code on Sunday 11:30 am with flexible dates.
m2w_train,web,Mind2Web,train,Find the cheapest unused wireless Logitech Keyboard under $70.
m2w_train,web,Mind2Web,train,Locate a park that has a campground and is located in the state of Colorado.
m2w_train,web,Mind2Web,train,Find a living History event to attend in in April .
m2w_train,web,Mind2Web,train,Locate Dry Tortugas in the state of Florida and find out the Current Conditions.
m2w_train,web,Mind2Web,train,Search for a park in the state of California called Castle Mountains National Monument and find out it's Basic Information.
m2w_train,web,Mind2Web,train,Find a park in the National Park System that is related to the topics of Industry and also Laborer and Worker.
m2w_train,web,Mind2Web,train,Find a list of available opportunities for a volunteer event for year 2023
m2w_train,web,Mind2Web,train,Find the alerts and conditions for the Alagnak Wild River.
m2w_train,web,Mind2Web,train,Browse the photo gallery of Acadia National Park.
m2w_train,web,Mind2Web,train,Show me a list of children's program events in Illinois.
m2w_train,web,Mind2Web,train,"Reserve a taxi from O'hare Airport to 123 Main St, West Chicago, IL on Mar 29, 2023 at 12 noon for 2 adults."
m2w_train,web,Mind2Web,train,Show ticket price for Aquarium of Paris for 2 adults on May 5th.
m2w_train,web,Mind2Web,train,Book a low-priced small air-conditioned car on rent in Mexico City Airport for under 100 dollars and book without insurance for next day.
m2w_train,web,Mind2Web,train,Find used BMW i3 for 10001 zip code with lowest price.
m2w_train,web,Mind2Web,train,Show all used Tesla cars for 10017 zip code.
m2w_train,web,Mind2Web,train,Find the newest silver-colored Lexus SUV with a black interior and backup camera to purchase which has been made between 2022-2023 and is within 50 miles of zip 10017.
m2w_train,web,Mind2Web,train,Give a like to the #1 track of the Real Time Top Chart
m2w_train,web,Mind2Web,train,Play the top track for the top indie artist in the last 30 days
m2w_train,web,Mind2Web,train,Show my Library and sort by Albums.
m2w_train,web,Mind2Web,train,"Create a playlist and name it ""Dirty"" and add 5 Doja Cat songs."
m2w_train,web,Mind2Web,train,Search for hiking boots and filter the results to show only those with a waterproof rating of at least 3 stars.
m2w_train,web,Mind2Web,train,Find the budget price for the vehicle with most seats availible at Roanoke Regional Airport from April 5-6.
m2w_train,web,Mind2Web,train,View the Emergency Sickness Plan policy certificates for Connecticut.
m2w_train,web,Mind2Web,train,"Find the trip ideas for US travels and book small size or full-size pacific coast highway road trip for a Vietnamese from Los Angeles International Airport on July 7, 1 pm pick up and drop off at the same location on July 15, 2 pm."
m2w_train,web,Mind2Web,train,Find out about planned service changes on the 4 Subway on 5/3/2023.
m2w_train,web,Mind2Web,train,Find information about how to buy metro card on booth.
m2w_train,web,Mind2Web,train,"find the next available subway train to Grand central station, NY departing from Queensboro plaza station, Long Island, NY."
m2w_train,web,Mind2Web,train,download pdf for list of accessible station in NYC.
m2w_train,web,Mind2Web,train,"Plan a trip from Greenport to Oyster Bay Branch, starting with train and ending via bus with less than 1/2 mile walk."
m2w_train,web,Mind2Web,train,"find schedule for Long Island Rail Road & Metro-North Railroad from Bay Shore to Breakneck Ridge on Thu, Mar 23, 08:37 AM."
m2w_train,web,Mind2Web,train,"Get details of the fastest trip between 52nd Street,Brooklyn and 74th Street, Brooklyn, leaving now, that is accessible for a disabled person."
m2w_train,web,Mind2Web,train,Search for the latest deluxe digital copy of the Xbox Series X Resident Evil game for pre-order and add it to the cart.
m2w_train,web,Mind2Web,train,Add Prometheus movie to watchlist.
m2w_train,web,Mind2Web,train,"Add documentary  ""The Elephant Whisperers"" and ""The Magician's Elephant"" to the watchlist."
m2w_train,web,Mind2Web,train,Show me movies produced by Aaron Horvath.
m2w_train,web,Mind2Web,train,check the current standings for the western conference in the NBA and find the top team.
m2w_train,web,Mind2Web,train,search for news about the latest news about Lebron James' injury and share the article on twitter.
m2w_train,web,Mind2Web,train,Find the Leaderboard for the top 10 fantasy Basketball players for the Rotisserie challenge.
m2w_train,web,Mind2Web,train,Find a hotel with lowest price in Tokyo for 2 adults and 1 child for 10 May and checkout on 12.
m2w_train,web,Mind2Web,train,Find a cheapest flight from London to New York on 9th May.
m2w_train,web,Mind2Web,train,Browse the season pass prices for  Hurricane HarborLos Angeles.
m2w_train,web,Mind2Web,train,Request information for tickets for a group of 100 people at a park in california
m2w_train,web,Mind2Web,train,"search the most recent full time Accounting & Finance Job available in Richmond, Virginia."
m2w_train,web,Mind2Web,train,Find series 1 and series 2 BMW vehicles in the store nearest to 07055
m2w_train,web,Mind2Web,train,Find the subway station nearest to 07055
m2w_train,web,Mind2Web,train,Find an Xbox Wireless controller rated above 4 stars.
m2w_train,web,Mind2Web,train,Find carnival cruise options that include Alaska.
m2w_train,web,Mind2Web,train,Find offers for VIFP Club loyalty number 9016467685 and show the ones that are for members only.
m2w_train,web,Mind2Web,train,Find a pasta restaurant in Sydney and save it
m2w_train,web,Mind2Web,train,"Book the tables at Chianti - MG Road restaurant on March 30,1:30 PM for 4 Guests."
m2w_train,web,Mind2Web,train,"Make a reservation for the next restaurant-related event, only 1 ticket is needed."
m2w_train,web,Mind2Web,train,Find adventure movies coming to theaters.
m2w_train,web,Mind2Web,train,List upcoming animation and anime movies in theaters
m2w_train,web,Mind2Web,train,Remove the SSD on my cart
m2w_train,web,Mind2Web,train,Find career openings in the marketing department
m2w_train,web,Mind2Web,train,View details for a Times Square parking lot that is wheelchair accessible.
m2w_train,web,Mind2Web,train,Find EV charging supported parking closest to Smithsonian museum on Apr 9 between 9am to 6pm
m2w_train,web,Mind2Web,train,Find the cheapest wheelchair accessible parking for the Pittsburgh Pirates at St. Louis Cardinals event in Busch Stadium on Apr 13.
m2w_train,web,Mind2Web,train,"Search and book the cheapest daytime only monthly parking option in Seattle near Stripe, 5th Avenue"
m2w_train,web,Mind2Web,train,Book an hourly parking at Atlanta International Airport.
m2w_train,web,Mind2Web,train,Find parking spaces in JFK airport between April 18-20 that have lowest shuttle times
m2w_train,web,Mind2Web,train,"Book the closest parking spot to the Orlando Magic at Brooklyn Nets event, happening in Barclays Center, to enter after 3 pm and exit after 5 pm"
m2w_train,web,Mind2Web,train,Find the schedule between New York and Washington DC sorted by shortest trip.
m2w_train,web,Mind2Web,train,Book 2 hot seat VIP tickets through email id adelefan@hotmail.com for Adele's concert in Las Vegas on the last weekend of June.
m2w_train,web,Mind2Web,train,"Build a PC with Intel i9 Raptor Lake 24 cores, Asus ROG strix Z790 motherboard, Asus TUF Rtx 4090 and remaining all compatible products with SSD."
m2w_train,web,Mind2Web,train,Show information on how to find lost AirPods.
m2w_train,web,Mind2Web,train,Check the order status using an order number of24124124091. The email address is boobear@gmail.com
m2w_train,web,Mind2Web,train,Shop for the same-day delivery of thin crust frozen pepperoni pizza and add 2 packets to the cart.
m2w_train,web,Mind2Web,train,Show me events in Phoenix for the next 3 days.
m2w_train,web,Mind2Web,train,Find parking passes for New York Yankees game on April 14
m2w_train,web,Mind2Web,train,Browse hip hop concerts that are happening this weekend.
m2w_train,web,Mind2Web,train,"Find events in Lubbock, Texas during next 7 days"
m2w_train,web,Mind2Web,train,Find tickets for events in Boston.
m2w_train,web,Mind2Web,train,Get tickets for the Buckeyes football game on April 15th for a group of 5 people.
m2w_train,web,Mind2Web,train,Begin booking a 14 day cruise from Los Angeles to Hawaii
m2w_train,web,Mind2Web,train,Order an adult’s bottomless bubbles package for Joe Bloggs who is booked onto cruise 101010
m2w_train,web,Mind2Web,train,Find the fuel economy for a 2005 Toyota Corolla
m2w_train,web,Mind2Web,train,"Find estimated monthly payments for a $10,000 vehicle with $500 down payment, 72 month term length and challenged credit score in the state of New Jersey"
m2w_train,web,Mind2Web,train,check 2 of WrestleMania single day Parking Passes on April 1st in California near LA.
m2w_train,web,Mind2Web,train,Find parking prices for upcoming Los Angeles Lakers games.
m2w_train,web,Mind2Web,train,Find tickets for the next pop concert.
m2w_train,web,Mind2Web,train,"Find out if Coldplay is playing any events in Columbus, OH on May 17."
m2w_train,web,Mind2Web,train,Search for person named John Smith in New York.
m2w_train,web,Mind2Web,train,Find deals in New York.
m2w_train,web,Mind2Web,train,"Find an attorney for divorce in Union City, NJ."
m2w_train,web,Mind2Web,train,Find tortillas bread in grocery stock near  zip 59901 and add 5 pieces of 12 pcs pack in the cart and view the cart.
m2w_train,web,Mind2Web,train,Track an order using the order number of 456481897 and phone number of 8984486417.
m2w_train,web,Mind2Web,train,Show car guide info for economy car and reserve.
m2w_train,web,Mind2Web,train,Find The Ritz-Carlton hotels in Washington DC that can hold a student social event from May 9 to May 12 and will require 7 guest rooms and an event space for 50
m2w_train,web,Mind2Web,train,Show me the list of most popular  upcoming game releases.
m2w_train,web,Mind2Web,train,Open my item inventory.
m2w_train,web,Mind2Web,train,Add the ghost frame to your avatar using steam points.
m2w_train,web,Mind2Web,train,"See the price trends of used Tesla cars from August 1, 2022, to January 31, 2023, and compare the trend with the Cargurus index."
m2w_train,web,Mind2Web,train,Order one TAHE inflatable stand up paddle board using my default account/shipping info.
m2w_train,web,Mind2Web,train,View the bag charges for the passenger James Son for the flight with the confirmation number 10000002
m2w_train,web,Mind2Web,train,"Find the fast responding highest-rated electrician, who is currently open for replacement of some light fixtures in Westminster, and request a quote."
m2w_train,web,Mind2Web,train,"Search for Mexican restaurants in Concord, CA and start an order at La Pinata Mexican Restaurant."
m2w_train,web,Mind2Web,train,Find the highest rated fast responding phone repair shop for data recovery in Houston.
m2w_train,web,Mind2Web,train,Get email alerts for a flight from BHZ to EWN leaving on april 30 on the email lin.lon@gmail.com
m2w_train,web,Mind2Web,train,Search for the flight status for the flight 12345678 leaving on april 7
m2w_train,web,Mind2Web,train,"Find the lowest travel time flight for 1 traveler from JFK, NYC to Heathrow, London on April 19, then from Heathrow, London to CDG, Paris on April 21 and then from CDG, Paris to JFK, NYC on April 23"
m2w_train,web,Mind2Web,train,Search for car rentals in San Francisco for a weekend trip and filter the results by the rental company Avis and car type Economy.
m2w_train,web,Mind2Web,train,Find a hotel room for one traveler on April 3-6 that is closest to National University of Singapore and costs less than $500
m2w_train,web,Mind2Web,train,"Find Target Stores located near Cincinnati, Ohio and filter by those that have a Starbucks."
m2w_train,web,Mind2Web,train,Show me the page with information about Wi-Fi subscriptions.
m2w_train,web,Mind2Web,train,"Locate a large store in Washington that has kids' and maternity products, also check if they have a parking lot, and see the directions of the nearest store."
m2w_train,web,Mind2Web,train,book a tour to the statue of liberty for 3 adult on march 27th
m2w_train,web,Mind2Web,train,List of Broadway events sorted by date.
m2w_train,web,Mind2Web,train,check reservation availability for an Indian restaurant with price below $30 in East village
m2w_train,web,Mind2Web,train,"Show bike service charges for store at Lafayette St, 10013."
m2w_train,web,Mind2Web,train,Find on the water activities in Dubai from 5pm to 12am with a maximum duration of four hours
m2w_train,web,Mind2Web,train,Show me a list of tours available at the Coliseum with free cancellation.
m2w_train,web,Mind2Web,train,Add cheapest vitamin C and D to cart.
m2w_train,web,Mind2Web,train,"Reserve a lowest priced car for pickup from Birmingham Airport, Alabama, at 11 am on March 22, 2023, and the return location is Montogomery Airport, Alabama, at 5 pm on March 25, 2023."
m2w_train,web,Mind2Web,train,Find hard side Carry-on Luggage used for business in black color.
m2w_train,web,Mind2Web,train,Explore Games & Puzzles in the Toys category that are suitable for ages 14+
m2w_train,web,Mind2Web,train,Find a registry in the name of Sheldon Cooper in Arizona and sort by latest to soonest.
m2w_train,web,Mind2Web,train,Purchase a one meal season dining pass for the Six flags great america
m2w_train,web,Mind2Web,train,Find a Lenovo laptop under $800 and create a price alert for $400.
m2w_train,web,Mind2Web,train,Browse laptops with at least 16gb of ram and under $700.
m2w_train,web,Mind2Web,train,Find a newly listed pre-owned man Nike shoe in size 9 with free local pickup under 75 dollars.
m2w_train,web,Mind2Web,train,Watch the halftime show from the most recent Super Bowl
m2w_train,web,Mind2Web,train,Find the schedule for the San Francisco 49ers.
m2w_train,web,Mind2Web,train,Find the retired players named James Smith
m2w_train,web,Mind2Web,train,Find the kicker with the most made field goals in the 2022-2023 NFL season.
m2w_train,web,Mind2Web,train,Find the score of the 2020 Super Bowl.
m2w_train,web,Mind2Web,train,Find the video highlights of the most recent Super Bowl.
m2w_train,web,Mind2Web,train,Find a newly listed used antique Oak chair in the French style made before year 1800.
m2w_train,web,Mind2Web,train,Search for rare books and sort the results by auction end time.
m2w_train,web,Mind2Web,train,Find musical instruments and filter the results to show only those that are available for free local pickup.
m2w_train,web,Mind2Web,train,Find vintage clothing and sort the results by price from high to low.
m2w_train,web,Mind2Web,train,Browse listings for a used Toyota Corolla near 10019 and sort by cheapest.
m2w_train,web,Mind2Web,train,"Calculate monthly payment for car value of $50,000 and downpayment of $10,000 with interest rate of 4% for 60 months."
m2w_train,web,Mind2Web,train,Find the longest skiing activity in August 10
m2w_train,web,Mind2Web,train,"Show me things to do nearby in Mar 30, 202
3"
m2w_train,web,Mind2Web,train,Find a Buick for sale within 250 miles from 26807.
m2w_train,web,Mind2Web,train,Find the reservation made by James Smith in the United States with Confirmation Number 123456
m2w_train,web,Mind2Web,train,Find information regarding Fastbreak program.
m2w_train,web,Mind2Web,train,"Use the ""Meetings & Events"" section of the website to browse locations for a business meeting for one room and 20 guests in Boston from May 30th to June 1st."
m2w_train,web,Mind2Web,train,Find the cheapest 2017 Honda Civic within 100 miles of 07470 which has a sun roof and black exterior color while excluding out of market vehicles
m2w_train,web,Mind2Web,train,Find artist Mark Knight from London and follow him and add his most liked track to next up.
m2w_train,web,Mind2Web,train,Find a south african history podcast with length between 10 to 30 minutes and filter it by audiobook tag.
m2w_train,web,Mind2Web,train,Find out details about cancellation fees.
m2w_train,web,Mind2Web,train,Find rental for an economy car in Houston from Mar 10 to Mar 13.
m2w_train,web,Mind2Web,train,Check reviews and research information about Audi A6 2020.
m2w_train,web,Mind2Web,train,Get offer to sell car with AZ XA1234 number plate from Arizona state.
m2w_train,web,Mind2Web,train,"Look for a job opening in sales in San Fransisco, and if found, apply for the job."
m2w_train,web,Mind2Web,train,"Search for a certified pre-owned front-wheel drive Jeep, Compass model car with single owner and  the lowest mileage within 500 miles of zip 59316."
m2w_train,web,Mind2Web,train,Use the FareFinder to find flights for $150 or less from Dublin to anywhere.
m2w_train,web,Mind2Web,train,Show cheapest monthly price for parking near Shubert Theatre.
m2w_train,web,Mind2Web,train,Find the list of Museums in New York City.
m2w_train,web,Mind2Web,train,Browse monthly parking rates near the Museum of Modern Art.
m2w_train,web,Mind2Web,train,Browse round-trip bus tickets from Houston to Dallas leaving on May 7th and returning a week later.
m2w_train,web,Mind2Web,train,"Book a one way bus ticket between Albany, NY and Bloomington, NY April 10th and add the second one to cart."
m2w_train,web,Mind2Web,train,Track the bus with service number 10000001
m2w_train,web,Mind2Web,train,Book a round-trip from Albany to New York leaving Mar 18 and returning Mar 19  for 3 people
m2w_train,web,Mind2Web,train,Track my bus with service number SE4.
m2w_train,web,Mind2Web,train,Track a bus using service number 5456165184.
m2w_train,web,Mind2Web,train,"Find cheapest bus for 2 persons from New York to Washington, DC."
m2w_train,web,Mind2Web,train,check the 2022 highest goal scorer in the MLS league
m2w_train,web,Mind2Web,train,check Manchester City Performance Stats of 2022/2023 season in the champions league
m2w_train,web,Mind2Web,train,Show camping hammocks with lowest price first.
m2w_train,web,Mind2Web,train,Browse xbox series x consoles that are used and between $200 and $400.
m2w_train,web,Mind2Web,train,Search for video game consoles and filter the results to show only those that have Wi-Fi Capability.
m2w_train,web,Mind2Web,train,Search for Dining Room Sets under furniture and filter the results to show only items availble under the Buy It Now format.
m2w_train,web,Mind2Web,train,"Browse a list of rental vehicles for Brooklyn, OH, US for 18 year old renter."
m2w_train,web,Mind2Web,train,"Browse restaurants, open 24 hours, and sorted by rating."
m2w_train,web,Mind2Web,train,What are the St louis park policies regarding security?
m2w_train,web,Mind2Web,train,search for tickets for los angeles kings this weekend
m2w_train,web,Mind2Web,train,Find the most expensive Sony controller compatible with PS5 with free shipping and add it to my cart.
m2w_train,web,Mind2Web,train,Find details on converting points to miles.
m2w_train,web,Mind2Web,train,"Search for queen-size pillow protectors from the Marriot shop, and if found, add two pieces to the cart and checkout."
m2w_train,web,Mind2Web,train,Find an electrician that serves the 94115 zip code and is considered Fast Responding
m2w_train,web,Mind2Web,train,Find the soonest upcoming event near zip code 90028.
m2w_train,web,Mind2Web,train,Search for the artist profile of M S Subbulakshmi and play all from the top tracks.
m2w_train,web,Mind2Web,train,Find similar artists to the Weekend.
m2w_train,web,Mind2Web,train,Find a Blue iPhone 12 Pro 128gb and add to cart.
m2w_train,web,Mind2Web,train,Browse mens Timberland boots in size 9 and under $100 and filter by lowest price.
m2w_train,web,Mind2Web,train,Look for a place with a good swimming pool that charges between $200 and $300 per night.
m2w_train,web,Mind2Web,train,Find a vehicle at New York JFK International Airport May 2-May 5 for an owner above 25 years.
m2w_train,web,Mind2Web,train,Show me the Biography of the NFL player named Michael Jordan
m2w_train,web,Mind2Web,train,Find FC Barcelona's next fixture in the Spanish Copa de Rey
m2w_train,web,Mind2Web,train,Find the latest news about Mikal Bridges
